trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN002350F080086938,06:38:00,06:38:00,StopPoint:OCETGV INOUI-87182014,0,"",0,0,
OCESN002350F080086938,06:49:00,06:52:00,StopPoint:OCETGV INOUI-87214056,1,"",0,0,
OCESN002350F080086938,07:15:00,07:22:00,StopPoint:OCETGV INOUI-87212027,2,"",0,0,
OCESN002350F080086938,09:05:00,09:05:00,StopPoint:OCETGV INOUI-87113001,3,"",0,0,
OCESN002352F040046946,07:37:00,07:37:00,StopPoint:OCETGV INOUI-87182014,0,"",0,0,
OCESN002352F040046946,07:47:00,07:50:00,StopPoint:OCETGV INOUI-87214056,1,"",0,0,
OCESN002352F040046946,08:09:00,08:19:00,StopPoint:OCETGV INOUI-87212027,2,"",0,0,
OCESN002352F040046946,10:05:00,10:05:00,StopPoint:OCETGV INOUI-87113001,3,"",0,0,
OCESN002352F030036944,07:37:00,07:37:00,StopPoint:OCETGV INOUI-87182014,0,"",0,0,
OCESN002352F030036944,07:47:00,07:50:00,StopPoint:OCETGV INOUI-87214056,1,"",0,0,
OCESN002352F030036944,08:09:00,08:19:00,StopPoint:OCETGV INOUI-87212027,2,"",0,0,
OCESN002352F030036944,10:05:00,10:05:00,StopPoint:OCETGV INOUI-87113001,3,"",0,0,
OCESN002364F040046990,17:45:00,17:45:00,StopPoint:OCETGV INOUI-87182014,0,"",0,0,
OCESN002364F040046990,18:13:00,18:19:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002364F040046990,19:27:00,19:30:00,StopPoint:OCETGV INOUI-87171926,2,"",0,0,
OCESN002364F040046990,20:12:00,20:12:00,StopPoint:OCETGV INOUI-87113001,3,"",0,0,
OCESN002362F03003~TGF54543,16:44:00,16:44:00,StopPoint:OCETGV INOUI-87182014,0,"",0,0,
OCESN002362F03003~TGF54543,17:13:00,17:17:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002362F03003~TGF54543,19:05:00,19:05:00,StopPoint:OCETGV INOUI-87113001,2,"",0,0,
OCESN002362F060066975,16:44:00,16:44:00,StopPoint:OCETGV INOUI-87182014,0,"",0,0,
OCESN002362F060066975,17:14:00,17:17:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002362F060066975,19:05:00,19:05:00,StopPoint:OCETGV INOUI-87113001,2,"",0,0,
OCESN002364F110116989,17:45:00,17:45:00,StopPoint:OCETGV INOUI-87182014,0,"",0,0,
OCESN002364F110116989,18:15:00,18:19:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002364F110116989,19:27:00,19:30:00,StopPoint:OCETGV INOUI-87171926,2,"",0,0,
OCESN002364F110116989,20:12:00,20:12:00,StopPoint:OCETGV INOUI-87113001,3,"",0,0,
OCESN002350F03003~TGF54540,06:38:00,06:38:00,StopPoint:OCETGV INOUI-87182014,0,"",0,0,
OCESN002350F03003~TGF54540,06:49:00,06:52:00,StopPoint:OCETGV INOUI-87214056,1,"",0,0,
OCESN002350F03003~TGF54540,07:13:00,07:19:00,StopPoint:OCETGV INOUI-87212027,2,"",0,0,
OCESN002350F03003~TGF54540,09:05:00,09:05:00,StopPoint:OCETGV INOUI-87113001,3,"",0,0,
OCESN002350F07007~TGF54539,06:38:00,06:38:00,StopPoint:OCETGV INOUI-87182014,0,"",0,0,
OCESN002350F07007~TGF54539,06:49:00,06:52:00,StopPoint:OCETGV INOUI-87214056,1,"",0,0,
OCESN002350F07007~TGF54539,07:15:00,07:19:00,StopPoint:OCETGV INOUI-87212027,2,"",0,0,
OCESN002350F07007~TGF54539,09:05:00,09:05:00,StopPoint:OCETGV INOUI-87113001,3,"",0,0,
OCESN002356F11011~TGF54542,09:57:00,09:57:00,StopPoint:OCETGV INOUI-87182014,0,"",0,0,
OCESN002356F11011~TGF54542,10:31:00,10:43:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002356F11011~TGF54542,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,2,"",0,0,
OCESN002356F38038~TGF54541,10:02:00,10:02:00,StopPoint:OCETGV INOUI-87182014,0,"",0,0,
OCESN002356F38038~TGF54541,10:31:00,10:43:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002356F38038~TGF54541,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,2,"",0,0,
OCESN002356F370376964,10:02:00,10:02:00,StopPoint:OCETGV INOUI-87182014,0,"",0,0,
OCESN002356F370376964,10:32:00,10:43:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002356F370376964,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,2,"",0,0,
OCESN002356F460466962,10:02:00,10:02:00,StopPoint:OCETGV INOUI-87182014,0,"",0,0,
OCESN002356F460466962,10:31:00,10:43:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002356F460466962,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,2,"",0,0,
OCESN002356F450456963,10:02:00,10:02:00,StopPoint:OCETGV INOUI-87182014,0,"",0,0,
OCESN002356F450456963,10:32:00,10:43:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002356F450456963,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,2,"",0,0,
OCESN002356F120126970,09:57:00,09:57:00,StopPoint:OCETGV INOUI-87182014,0,"",0,0,
OCESN002356F120126970,10:31:00,10:43:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002356F120126970,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,2,"",0,0,
OCESN002356F470476971,09:57:00,09:57:00,StopPoint:OCETGV INOUI-87182014,0,"",0,0,
OCESN002356F470476971,10:31:00,10:43:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN002356F470476971,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,2,"",0,0,
OCESN009560F0600615016,16:58:00,16:58:00,StopPoint:OCETGV INOUI-80110684,0,"",0,0,
OCESN009560F0600615016,17:37:00,17:40:00,StopPoint:OCETGV INOUI-80140087,1,"",0,0,
OCESN009560F0600615016,18:05:00,18:07:00,StopPoint:OCETGV INOUI-80142281,2,"",0,0,
OCESN009560F0600615016,18:47:00,18:55:00,StopPoint:OCETGV INOUI-87212027,3,"",0,0,
OCESN009560F0600615016,20:41:00,20:41:00,StopPoint:OCETGV INOUI-87113001,4,"",0,0,
OCESN009560F0500515017,16:58:00,16:58:00,StopPoint:OCETGV INOUI-80110684,0,"",0,0,
OCESN009560F0500515017,17:35:00,17:37:00,StopPoint:OCETGV INOUI-80140087,1,"",0,0,
OCESN009560F0500515017,18:06:00,18:08:00,StopPoint:OCETGV INOUI-80142281,2,"",0,0,
OCESN009560F0500515017,18:52:00,18:57:00,StopPoint:OCETGV INOUI-87212027,3,"",0,0,
OCESN009560F0500515017,20:43:00,20:43:00,StopPoint:OCETGV INOUI-87113001,4,"",0,0,
OCESN009584F0700715190,07:00:00,07:00:00,StopPoint:OCETGV INOUI-80143503,0,"",0,0,
OCESN009584F0700715190,07:13:00,07:14:00,StopPoint:OCETGV INOUI-80143313,1,"",0,0,
OCESN009584F0700715190,07:45:00,07:46:00,StopPoint:OCETGV INOUI-80143099,2,"",0,0,
OCESN009584F0700715190,08:09:00,08:19:00,StopPoint:OCETGV INOUI-87212027,3,"",0,0,
OCESN009584F0700715190,10:05:00,10:05:00,StopPoint:OCETGV INOUI-87113001,4,"",0,0,
OCESN009588F1001015205,07:00:00,07:00:00,StopPoint:OCETGV INOUI-80143503,0,"",0,0,
OCESN009588F1001015205,07:12:00,07:13:00,StopPoint:OCETGV INOUI-80143313,1,"",0,0,
OCESN009588F1001015205,07:34:00,07:35:00,StopPoint:OCETGV INOUI-80143198,2,"",0,0,
OCESN009588F1001015205,07:47:00,07:48:00,StopPoint:OCETGV INOUI-80143099,3,"",0,0,
OCESN009588F1001015205,08:13:00,08:19:00,StopPoint:OCETGV INOUI-87212027,4,"",0,0,
OCESN009588F1001015205,10:05:00,10:05:00,StopPoint:OCETGV INOUI-87113001,5,"",0,0,
OCESN009588F0700715206,07:00:00,07:00:00,StopPoint:OCETGV INOUI-80143503,0,"",0,0,
OCESN009588F0700715206,07:12:00,07:13:00,StopPoint:OCETGV INOUI-80143313,1,"",0,0,
OCESN009588F0700715206,07:34:00,07:35:00,StopPoint:OCETGV INOUI-80143198,2,"",0,0,
OCESN009588F0700715206,07:47:00,07:48:00,StopPoint:OCETGV INOUI-80143099,3,"",0,0,
OCESN009588F0700715206,08:13:00,08:19:00,StopPoint:OCETGV INOUI-87212027,4,"",0,0,
OCESN009588F0700715206,10:05:00,10:05:00,StopPoint:OCETGV INOUI-87113001,5,"",0,0,
OCESN009584F1501515192,07:00:00,07:00:00,StopPoint:OCETGV INOUI-80143503,0,"",0,0,
OCESN009584F1501515192,07:13:00,07:14:00,StopPoint:OCETGV INOUI-80143313,1,"",0,0,
OCESN009584F1501515192,07:45:00,07:46:00,StopPoint:OCETGV INOUI-80143099,2,"",0,0,
OCESN009584F1501515192,08:11:00,08:19:00,StopPoint:OCETGV INOUI-87212027,3,"",0,0,
OCESN009584F1501515192,10:05:00,10:05:00,StopPoint:OCETGV INOUI-87113001,4,"",0,0,
OCESN009590F0500515211,06:22:00,06:22:00,StopPoint:OCETGV INOUI-80143503,0,"",0,0,
OCESN009590F0500515211,06:34:00,06:35:00,StopPoint:OCETGV INOUI-80143313,1,"",0,0,
OCESN009590F0500515211,06:55:00,06:56:00,StopPoint:OCETGV INOUI-80143198,2,"",0,0,
OCESN009590F0500515211,07:12:00,07:13:00,StopPoint:OCETGV INOUI-80143099,3,"",0,0,
OCESN009590F0500515211,07:40:00,07:47:00,StopPoint:OCETGV INOUI-87212027,4,"",0,0,
OCESN009590F0500515211,09:35:00,09:35:00,StopPoint:OCETGV INOUI-87113001,5,"",0,0,
OCESN009590F0300315209,06:32:00,06:32:00,StopPoint:OCETGV INOUI-80143503,0,"",0,0,
OCESN009590F0300315209,06:44:00,06:45:00,StopPoint:OCETGV INOUI-80143313,1,"",0,0,
OCESN009590F0300315209,07:04:00,07:05:00,StopPoint:OCETGV INOUI-80143198,2,"",0,0,
OCESN009590F0300315209,07:17:00,07:18:00,StopPoint:OCETGV INOUI-80143099,3,"",0,0,
OCESN009590F0300315209,07:40:00,07:47:00,StopPoint:OCETGV INOUI-87212027,4,"",0,0,
OCESN009590F0300315209,09:35:00,09:35:00,StopPoint:OCETGV INOUI-87113001,5,"",0,0,
OCESN009584F0600615186,07:09:00,07:09:00,StopPoint:OCETGV INOUI-80143503,0,"",0,0,
OCESN009584F0600615186,07:20:00,07:21:00,StopPoint:OCETGV INOUI-80143313,1,"",0,0,
OCESN009584F0600615186,07:44:00,07:45:00,StopPoint:OCETGV INOUI-80143099,2,"",0,0,
OCESN009584F0600615186,08:09:00,08:19:00,StopPoint:OCETGV INOUI-87212027,3,"",0,0,
OCESN009584F0600615186,10:05:00,10:05:00,StopPoint:OCETGV INOUI-87113001,4,"",0,0,
OCESN009588F07007-1330754423,08:19:00,08:19:00,StopPoint:OCETGV INOUI-87212027,0,"",0,0,
OCESN009588F07007-1330754423,10:05:00,10:05:00,StopPoint:OCETGV INOUI-87113001,1,"",0,0,
OCESN009588F02002-1329854421,08:19:00,08:19:00,StopPoint:OCETGV INOUI-87212027,0,"",0,0,
OCESN009588F02002-1329854421,10:05:00,10:05:00,StopPoint:OCETGV INOUI-87113001,1,"",0,0,
OCESN009588F0300315202,07:09:00,07:09:00,StopPoint:OCETGV INOUI-80143503,0,"",0,0,
OCESN009588F0300315202,07:19:00,07:20:00,StopPoint:OCETGV INOUI-80143313,1,"",0,0,
OCESN009588F0300315202,07:36:00,07:37:00,StopPoint:OCETGV INOUI-80143198,2,"",0,0,
OCESN009588F0300315202,07:49:00,07:50:00,StopPoint:OCETGV INOUI-80143099,3,"",0,0,
OCESN009588F0300315202,08:13:00,08:19:00,StopPoint:OCETGV INOUI-87212027,4,"",0,0,
OCESN009588F0300315202,10:05:00,10:05:00,StopPoint:OCETGV INOUI-87113001,5,"",0,0,
OCESN009588F0200215203,07:00:00,07:00:00,StopPoint:OCETGV INOUI-80143503,0,"",0,0,
OCESN009588F0200215203,07:12:00,07:13:00,StopPoint:OCETGV INOUI-80143313,1,"",0,0,
OCESN009588F0200215203,07:34:00,07:35:00,StopPoint:OCETGV INOUI-80143198,2,"",0,0,
OCESN009588F0200215203,07:47:00,07:48:00,StopPoint:OCETGV INOUI-80143099,3,"",0,0,
OCESN009588F0200215203,08:13:00,08:19:00,StopPoint:OCETGV INOUI-87212027,4,"",0,0,
OCESN009588F0200215203,10:05:00,10:05:00,StopPoint:OCETGV INOUI-87113001,5,"",0,0,
OCESN009584F07007-1328554420,08:19:00,08:19:00,StopPoint:OCETGV INOUI-87212027,0,"",0,0,
OCESN009584F07007-1328554420,10:05:00,10:05:00,StopPoint:OCETGV INOUI-87113001,1,"",0,0,
OCESN009590F05005-1331554424,07:47:00,07:47:00,StopPoint:OCETGV INOUI-87212027,0,"",0,0,
OCESN009590F05005-1331554424,09:35:00,09:35:00,StopPoint:OCETGV INOUI-87113001,1,"",0,0,
OCESN009592F0200215220,15:32:00,15:32:00,StopPoint:OCETGV INOUI-80142281,0,"",0,0,
OCESN009592F0200215220,16:12:00,16:17:00,StopPoint:OCETGV INOUI-87212027,1,"",0,0,
OCESN009592F0200215220,18:05:00,18:05:00,StopPoint:OCETGV INOUI-87113001,2,"",0,0,
OCESN009596F0400415227,06:22:00,06:22:00,StopPoint:OCETGV INOUI-80203471,0,"",0,0,
OCESN009596F0400415227,06:49:00,06:54:00,StopPoint:OCETGV INOUI-80021402,1,"",0,0,
OCESN009596F0400415227,07:36:00,07:38:00,StopPoint:OCETGV INOUI-80291039,2,"",0,0,
OCESN009596F0400415227,08:40:00,08:53:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009596F0400415227,09:51:00,09:53:00,StopPoint:OCETGV INOUI-80142281,4,"",0,0,
OCESN009596F0400415227,10:37:00,10:43:00,StopPoint:OCETGV INOUI-87212027,5,"",0,0,
OCESN009596F0400415227,12:34:00,12:34:00,StopPoint:OCETGV INOUI-87113001,6,"",0,0,
OCESN009596F0300315226,06:23:00,06:23:00,StopPoint:OCETGV INOUI-80203471,0,"",0,0,
OCESN009596F0300315226,06:54:00,06:56:00,StopPoint:OCETGV INOUI-80021402,1,"",0,0,
OCESN009596F0300315226,07:40:00,07:42:00,StopPoint:OCETGV INOUI-80291039,2,"",0,0,
OCESN009596F0300315226,08:39:00,08:54:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009596F0300315226,09:30:00,09:32:00,StopPoint:OCETGV INOUI-80142281,4,"",0,0,
OCESN009596F0300315226,10:13:00,10:19:00,StopPoint:OCETGV INOUI-87212027,5,"",0,0,
OCESN009596F0300315226,12:05:00,12:05:00,StopPoint:OCETGV INOUI-87113001,6,"",0,0,
OCESN009576F4704715109,06:22:00,06:22:00,StopPoint:OCETGV INOUI-80203471,0,"",0,0,
OCESN009576F4704715109,06:49:00,06:54:00,StopPoint:OCETGV INOUI-80021402,1,"",0,0,
OCESN009576F4704715109,07:36:00,07:38:00,StopPoint:OCETGV INOUI-80291039,2,"",0,0,
OCESN009576F4704715109,08:40:00,08:53:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009576F4704715109,09:51:00,09:53:00,StopPoint:OCETGV INOUI-80142281,4,"",0,0,
OCESN009576F4704715109,10:37:00,10:43:00,StopPoint:OCETGV INOUI-87212027,5,"",0,0,
OCESN009576F4704715109,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,6,"",0,0,
OCESN009576F3603615111,06:22:00,06:22:00,StopPoint:OCETGV INOUI-80203471,0,"",0,0,
OCESN009576F3603615111,06:49:00,06:54:00,StopPoint:OCETGV INOUI-80021402,1,"",0,0,
OCESN009576F3603615111,07:36:00,07:38:00,StopPoint:OCETGV INOUI-80291039,2,"",0,0,
OCESN009576F3603615111,08:40:00,08:53:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009576F3603615111,09:51:00,09:53:00,StopPoint:OCETGV INOUI-80142281,4,"",0,0,
OCESN009576F3603615111,10:37:00,10:43:00,StopPoint:OCETGV INOUI-87212027,5,"",0,0,
OCESN009576F3603615111,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,6,"",0,0,
OCESN009576F3503515110,06:07:00,06:07:00,StopPoint:OCETGV INOUI-80203471,0,"",0,0,
OCESN009576F3503515110,06:34:00,06:39:00,StopPoint:OCETGV INOUI-80021402,1,"",0,0,
OCESN009576F3503515110,07:21:00,07:23:00,StopPoint:OCETGV INOUI-80291039,2,"",0,0,
OCESN009576F3503515110,08:40:00,08:53:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009576F3503515110,09:51:00,09:53:00,StopPoint:OCETGV INOUI-80142281,4,"",0,0,
OCESN009576F3503515110,10:37:00,10:43:00,StopPoint:OCETGV INOUI-87212027,5,"",0,0,
OCESN009576F3503515110,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,6,"",0,0,
OCESN009596F1501515230,06:13:00,06:13:00,StopPoint:OCETGV INOUI-80203471,0,"",0,0,
OCESN009596F1501515230,06:39:00,06:44:00,StopPoint:OCETGV INOUI-80021402,1,"",0,0,
OCESN009596F1501515230,07:36:00,07:38:00,StopPoint:OCETGV INOUI-80291039,2,"",0,0,
OCESN009596F1501515230,08:40:00,08:53:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009596F1501515230,09:51:00,09:53:00,StopPoint:OCETGV INOUI-80142281,4,"",0,0,
OCESN009596F1501515230,10:37:00,10:43:00,StopPoint:OCETGV INOUI-87212027,5,"",0,0,
OCESN009596F1501515230,12:34:00,12:34:00,StopPoint:OCETGV INOUI-87113001,6,"",0,0,
OCESN009596F1301315229,06:09:00,06:09:00,StopPoint:OCETGV INOUI-80203471,0,"",0,0,
OCESN009596F1301315229,06:35:00,06:39:00,StopPoint:OCETGV INOUI-80021402,1,"",0,0,
OCESN009596F1301315229,07:36:00,07:38:00,StopPoint:OCETGV INOUI-80291039,2,"",0,0,
OCESN009596F1301315229,08:40:00,08:53:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009596F1301315229,09:51:00,09:53:00,StopPoint:OCETGV INOUI-80142281,4,"",0,0,
OCESN009596F1301315229,10:37:00,10:43:00,StopPoint:OCETGV INOUI-87212027,5,"",0,0,
OCESN009596F1301315229,12:34:00,12:34:00,StopPoint:OCETGV INOUI-87113001,6,"",0,0,
OCESN009576F4304315115,06:12:00,06:12:00,StopPoint:OCETGV INOUI-80203471,0,"",0,0,
OCESN009576F4304315115,06:39:00,06:44:00,StopPoint:OCETGV INOUI-80021402,1,"",0,0,
OCESN009576F4304315115,07:36:00,07:38:00,StopPoint:OCETGV INOUI-80291039,2,"",0,0,
OCESN009576F4304315115,08:40:00,08:53:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009576F4304315115,09:51:00,09:53:00,StopPoint:OCETGV INOUI-80142281,4,"",0,0,
OCESN009576F4304315115,10:37:00,10:43:00,StopPoint:OCETGV INOUI-87212027,5,"",0,0,
OCESN009576F4304315115,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,6,"",0,0,
OCESN009576F0900915123,06:22:00,06:22:00,StopPoint:OCETGV INOUI-80203471,0,"",0,0,
OCESN009576F0900915123,06:49:00,06:54:00,StopPoint:OCETGV INOUI-80021402,1,"",0,0,
OCESN009576F0900915123,07:36:00,07:38:00,StopPoint:OCETGV INOUI-80291039,2,"",0,0,
OCESN009576F0900915123,08:40:00,08:53:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009576F0900915123,09:51:00,09:53:00,StopPoint:OCETGV INOUI-80142281,4,"",0,0,
OCESN009576F0900915123,10:37:00,10:43:00,StopPoint:OCETGV INOUI-87212027,5,"",0,0,
OCESN009576F0900915123,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,6,"",0,0,
OCESN009576F3803815121,06:04:00,06:04:00,StopPoint:OCETGV INOUI-80203471,0,"",0,0,
OCESN009576F3803815121,06:30:00,06:41:00,StopPoint:OCETGV INOUI-80021402,1,"",0,0,
OCESN009576F3803815121,07:36:00,07:38:00,StopPoint:OCETGV INOUI-80291039,2,"",0,0,
OCESN009576F3803815121,08:40:00,08:53:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009576F3803815121,09:51:00,09:53:00,StopPoint:OCETGV INOUI-80142281,4,"",0,0,
OCESN009576F3803815121,10:37:00,10:43:00,StopPoint:OCETGV INOUI-87212027,5,"",0,0,
OCESN009576F3803815121,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,6,"",0,0,
OCESN009576F3903915120,06:04:00,06:04:00,StopPoint:OCETGV INOUI-80203471,0,"",0,0,
OCESN009576F3903915120,06:30:00,06:41:00,StopPoint:OCETGV INOUI-80021402,1,"",0,0,
OCESN009576F3903915120,07:36:00,07:38:00,StopPoint:OCETGV INOUI-80291039,2,"",0,0,
OCESN009576F3903915120,08:40:00,08:53:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009576F3903915120,09:51:00,09:53:00,StopPoint:OCETGV INOUI-80142281,4,"",0,0,
OCESN009576F3903915120,10:37:00,10:43:00,StopPoint:OCETGV INOUI-87212027,5,"",0,0,
OCESN009576F3903915120,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,6,"",0,0,
OCESN009576F4504515126,06:12:00,06:12:00,StopPoint:OCETGV INOUI-80203471,0,"",0,0,
OCESN009576F4504515126,06:39:00,06:44:00,StopPoint:OCETGV INOUI-80021402,1,"",0,0,
OCESN009576F4504515126,07:36:00,07:38:00,StopPoint:OCETGV INOUI-80291039,2,"",0,0,
OCESN009576F4504515126,08:40:00,08:53:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009576F4504515126,09:51:00,09:53:00,StopPoint:OCETGV INOUI-80142281,4,"",0,0,
OCESN009576F4504515126,10:37:00,10:43:00,StopPoint:OCETGV INOUI-87212027,5,"",0,0,
OCESN009576F4504515126,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,6,"",0,0,
OCESN009576F1101115127,06:22:00,06:22:00,StopPoint:OCETGV INOUI-80203471,0,"",0,0,
OCESN009576F1101115127,06:49:00,06:54:00,StopPoint:OCETGV INOUI-80021402,1,"",0,0,
OCESN009576F1101115127,07:36:00,07:38:00,StopPoint:OCETGV INOUI-80291039,2,"",0,0,
OCESN009576F1101115127,08:40:00,08:53:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009576F1101115127,09:51:00,09:53:00,StopPoint:OCETGV INOUI-80142281,4,"",0,0,
OCESN009576F1101115127,10:37:00,10:43:00,StopPoint:OCETGV INOUI-87212027,5,"",0,0,
OCESN009576F1101115127,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,6,"",0,0,
OCESN009576F4404415124,06:12:00,06:12:00,StopPoint:OCETGV INOUI-80203471,0,"",0,0,
OCESN009576F4404415124,06:39:00,06:44:00,StopPoint:OCETGV INOUI-80021402,1,"",0,0,
OCESN009576F4404415124,07:36:00,07:38:00,StopPoint:OCETGV INOUI-80291039,2,"",0,0,
OCESN009576F4404415124,08:40:00,08:53:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009576F4404415124,09:51:00,09:53:00,StopPoint:OCETGV INOUI-80142281,4,"",0,0,
OCESN009576F4404415124,10:37:00,10:43:00,StopPoint:OCETGV INOUI-87212027,5,"",0,0,
OCESN009576F4404415124,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,6,"",0,0,
OCESN009576F1001015116,06:46:00,06:46:00,StopPoint:OCETGV INOUI-80203471,0,"",0,0,
OCESN009576F1001015116,07:14:00,07:16:00,StopPoint:OCETGV INOUI-80021402,1,"",0,0,
OCESN009576F1001015116,08:00:00,08:02:00,StopPoint:OCETGV INOUI-80291039,2,"",0,0,
OCESN009576F1001015116,09:00:00,09:10:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009576F1001015116,09:51:00,09:53:00,StopPoint:OCETGV INOUI-80142281,4,"",0,0,
OCESN009576F1001015116,10:37:00,10:43:00,StopPoint:OCETGV INOUI-87212027,5,"",0,0,
OCESN009576F1001015116,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,6,"",0,0,
OCESN009576F1201215117,06:46:00,06:46:00,StopPoint:OCETGV INOUI-80203471,0,"",0,0,
OCESN009576F1201215117,07:14:00,07:16:00,StopPoint:OCETGV INOUI-80021402,1,"",0,0,
OCESN009576F1201215117,08:00:00,08:02:00,StopPoint:OCETGV INOUI-80291039,2,"",0,0,
OCESN009576F1201215117,09:00:00,09:10:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009576F1201215117,09:51:00,09:53:00,StopPoint:OCETGV INOUI-80142281,4,"",0,0,
OCESN009576F1201215117,10:37:00,10:43:00,StopPoint:OCETGV INOUI-87212027,5,"",0,0,
OCESN009576F1201215117,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,6,"",0,0,
OCESN009576F2702715118,06:22:00,06:22:00,StopPoint:OCETGV INOUI-80203471,0,"",0,0,
OCESN009576F2702715118,06:49:00,06:54:00,StopPoint:OCETGV INOUI-80021402,1,"",0,0,
OCESN009576F2702715118,07:36:00,07:38:00,StopPoint:OCETGV INOUI-80291039,2,"",0,0,
OCESN009576F2702715118,08:40:00,08:53:00,StopPoint:OCETGV INOUI-80290346,3,"",0,0,
OCESN009576F2702715118,09:51:00,09:53:00,StopPoint:OCETGV INOUI-80142281,4,"",0,0,
OCESN009576F2702715118,10:37:00,10:43:00,StopPoint:OCETGV INOUI-87212027,5,"",0,0,
OCESN009576F2702715118,12:33:00,12:33:00,StopPoint:OCETGV INOUI-87113001,6,"",0,0,
OCESN002094F040046794,18:19:00,18:19:00,StopPoint:OCETGV INOUI-87212027,0,"",0,0,
OCESN002094F040046794,19:27:00,19:30:00,StopPoint:OCETGV INOUI-87171926,1,"",0,0,
OCESN002094F040046794,20:12:00,20:12:00,StopPoint:OCETGV INOUI-87113001,2,"",0,0,
OCESN002088F170176787,10:43:00,10:43:00,StopPoint:OCETGV INOUI-87212027,0,"",0,0,
OCESN002088F170176787,12:34:00,12:34:00,StopPoint:OCETGV INOUI-87113001,1,"",0,0,
OCESN002088F030036788,10:19:00,10:19:00,StopPoint:OCETGV INOUI-87212027,0,"",0,0,
OCESN002088F030036788,12:05:00,12:05:00,StopPoint:OCETGV INOUI-87113001,1,"",0,0,
OCESN002088F160166786,10:43:00,10:43:00,StopPoint:OCETGV INOUI-87212027,0,"",0,0,
OCESN002088F160166786,12:34:00,12:34:00,StopPoint:OCETGV INOUI-87113001,1,"",0,0,
OCESN002094F110116792,18:19:00,18:19:00,StopPoint:OCETGV INOUI-87212027,0,"",0,0,
OCESN002094F110116792,19:27:00,19:30:00,StopPoint:OCETGV INOUI-87171926,1,"",0,0,
OCESN002094F110116792,20:12:00,20:12:00,StopPoint:OCETGV INOUI-87113001,2,"",0,0,
OCESN002430F070077035,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87212027,0,"",0,0,
OCESN002430F070077035,16:35:00,16:35:00,StopPoint:OCETGV INOUI-87113001,1,"",0,0,
OCESN002450F03003~TGP54557,17:17:00,17:17:00,StopPoint:OCETGV INOUI-87212027,0,"",0,0,
OCESN002450F03003~TGP54557,19:04:00,19:04:00,StopPoint:OCETGV INOUI-87113001,1,"",0,0,
