name;address;HH_start;HH_end;confidence_index;beers
Café Lacombe;55 Rue des Acacias;17;21;10;{'Carlsberg': {'HHprice': '5 €', 'nHHprice': '10 €', 'volume': '50'}, 'Grimbergen Blanche': {'HHprice': '5.5 €', 'nHHprice': '11 €', 'volume': '50'}, 'Warsteiner': {'HHprice': '5.5 €', 'nHHprice': '11 €', 'volume': '50'}, 'Branik': {'HHprice': '5 €', 'nHHprice': '10 €', 'volume': '50'}, 'Licorne': {'HHprice': '5.5 €', 'nHHprice': '11 €', 'volume': '50'}}
Café Lamartine;182 Avenue Victor Hugo, 75116 Paris, France;17;19;0;{'Cheapest beer': {'HHprice': '6 €', 'nHHprice': '7.8 €', 'volume': '50'}, 'Pelforth': {'nHHprice': '7.8 €', 'volume': '50'}}
Café Laurette;20 Rue de Châteaudun, 75009 Paris, France;1630;1930;1;{'Cruzcampo': {'HHprice': '5 €', 'nHHprice': '7.5 €', 'volume': '50'}, 'Heineken': {'HHprice': '6.5 €', 'nHHprice': '8 €', 'volume': '50'}, 'Mort Subite Blanche': {'HHprice': '6.5 €', 'nHHprice': '8 €', 'volume': '50'}, 'Ciney Blonde': {'HHprice': '6.5 €', 'nHHprice': '8 €', 'volume': '50'}, 'Hapkin': {'HHprice': '7 €', 'nHHprice': '8.5 €', 'volume': '50'}}
Café Le 7e Art;18 Rue du Vingt-Deux Novembre, 67000 Strasbourg, France;0;0;2;{'Cheapest beer': {'HHprice': '2.6 €', 'volume': '50'}}
Café Le Centre;48 Rue du Général de Gaulle, 94350 Villiers-sur-Marne, France;15;20;2;{'Heineken': {'HHprice': '5.5 €', 'nHHprice': '6.4 €', 'volume': '50'}}
Café Le Triomphe;8 Avenue de la Grande Armée, 75017 Paris, France;16;19;5;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '7.5 €', 'volume': '50'}}
Café Leffe;6 Rue Pasteur;17;19;0;{'Cheapest beer': {'HHprice': '5.5 €', 'nHHprice': '6 €', 'volume': '50'}}
Café Leffe;2 Passage d'Arcole, 92500 Rueil-Malmaison, France;17;19;3;{'Cheapest beer': {'HHprice': '4.2 €', 'nHHprice': '6.1 €', 'volume': '50'}}
Café Leffe;97 Avenue du Général Leclerc, 92340 Bourg-la-Reine, France;17;19;5;{'Stella Artois': {'HHprice': '3.2 €', 'nHHprice': '6.4 €', 'volume': '50'}, 'Hoegaarden Wit-Blanche': {'HHprice': '4.2 €', 'nHHprice': '7.9 €', 'volume': '50'}, 'Hoegaarden Rosée': {'HHprice': '4.9 €', 'nHHprice': '8.9 €', 'volume': '50'}, 'Leffe Blonde': {'HHprice': '4.6 €', 'nHHprice': '8.2 €', 'volume': '50'}, 'Leffe Ruby': {'HHprice': '4.9 €', 'nHHprice': '8.9 €', 'volume': '50'}, 'Leffe Royale Whitbread Golding': {'HHprice': '5.2 €', 'nHHprice': '9.2 €', 'volume': '50'}, 'Leffe Royale Cascade IPA': {'HHprice': '5.2 €', 'nHHprice': '9.2 €', 'volume': '50'}, 'others': 'TBD'}
Café Leone;Rue Mercière, Lyon, France;0;0;0;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
Café Les Mouettes;130 Rue du Bac, 75007 Paris, France;0;0;1;{'Cheapest beer': {'nHHprice': '8 €', 'volume': '50'}}
Café Lilou;62 Boulevard de Port-Royal, 75005 Paris, France;0;0;0;{'Cheapest beer': {'HHprice': '4.5 €', 'volume': '50'}}
Café Losserand;77 Rue Raymond Losserand, 75014 Paris, France;1630;20;0;{'Cheapest beer': {'HHprice': '6 €', 'nHHprice': '6 €', 'volume': '50'}}
Café Louis;154 Avenue de Versailles, 75016 Paris, France;15;19;1;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '7.5 €', 'volume': '50'}}
Café Louis;59 Rue Louis Rouquier, 92300 Levallois-Perret, France;16;20;1;{'Cheapest beer': {'HHprice': '5.5 €', 'nHHprice': '6.8 €', 'volume': '50'}}
Café Lumière;15 Rue Saint-Blaise, 75020 Paris, France;16;19;0;{'Cheapest beer': {'HHprice': '3.5 €', 'nHHprice': '6 €', 'volume': '50'}}
Café Léopard;149 Boulevard Voltaire, 75011 Paris, France;16;20;6;{'Cheapest beer': {'HHprice': '3 €', 'nHHprice': '6.7 €', 'volume': '50'}, 'Kronenbourg': {'HHprice': '3 €', 'volume': '50'}}
Café leffe;Cours des Dames, 17000 La Rochelle, France;0;0;0;{'Cheapest beer': {'nHHprice': '7.2 €', 'volume': '50'}}
LE17;17 Boulevard de Magenta, 75010 Paris, France;15;21;7;{'Stella Artois': {'HHprice': '4 €', 'nHHprice': '5.5 €', 'volume': '50'}, 'Leffe Blonde': {'HHprice': '5 €', 'nHHprice': '6 €', 'volume': '50'}, 'Vedett Extra White': {'HHprice': '5 €', 'nHHprice': '6 €', 'volume': '50'}, 'Chimay Triple': {'HHprice': '5 €', 'nHHprice': '6.5 €', 'volume': '50'}, 'La Chouffe': {'HHprice': '5.5 €', 'nHHprice': '6.5 €', 'volume': '50'}, 'Vedett Extra IPA': {'HHprice': '5 €', 'nHHprice': '6.5 €', 'volume': '50'}, 'Duvel': {'HHprice': '5 €', 'nHHprice': '5 €', 'volume': '33'}, 'others': 'TBD'}
LEGATO Bar Lounge Restaurant;22 Avenue Jean Lolive;17;20;1;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '6 €', 'volume': '50'}}
LEKUA;299 Avenue de l'Adour, 64600 Anglet, France;0;0;2;{'1664 Blanche': {'nHHprice': '6 €', 'volume': '50'}, 'Carlsberg': {'nHHprice': '6 €', 'volume': '50'}}
La Laiterie;4 Rue Lunaret, 34090 Montpellier, France;0;0;2;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
La Lanterne;5 Rue de la Lanterne, 67000 Strasbourg, France;15;19;1;{'Cheapest beer': {'HHprice': '3.4 €', 'nHHprice': '5 €', 'volume': '50'}}
La Lanterne;13 Rue Marcel Sembat, 93100 Montreuil, France;15;19;1;{'Cheapest beer': {'HHprice': '3.5 €', 'nHHprice': '4 €', 'volume': '50'}}
La Laverie;1 Rue Sorbier, 75020 Paris-20E-Arrondissement, France;0;0;2;{'Cheapest beer': {'nHHprice': '5.2 €', 'volume': '50'}}
La Liberté;196 Rue du Faubourg Saint-Antoine, 75012 Paris, Francia;0;0;2;{'Stella Artois': {'nHHprice': '4 €', 'volume': '25'}, 'Leffe Blonde': {'nHHprice': '6.5 €', 'volume': '25'}, 'Triple Karmeliet': {'nHHprice': '7.5 €', 'volume': '25'}}
La Lingerie (Les Grands Voisins);82 Avenue Denfert-Rochereau, 75014 Paris, France;0;0;3;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
La Louvière;8 Place de la Louvière, 94100 Saint-Maur-des-Fossés, France;16;20;0;{'Cheapest beer': {'HHprice': '5.9 €', 'nHHprice': '5.9 €', 'volume': '50'}}
La Légende;100 Rue Legendre, 75017 Paris, France;0;0;3;{'Carlsberg': {'nHHprice': '6.5 €', 'volume': '50'}, 'La Chouffe': {'nHHprice': '8 €', 'volume': '50'}}
Lahaut;11 Rue Hégésippe Moreau, 75018 Paris, France;0;0;0;{'Kronenbourg': {'nHHprice': '5.5 €', 'volume': '50'}, 'Grimbergen Ambrée': {'nHHprice': '6.5 €', 'volume': '50'}, 'Grimbergen Blanche': {'nHHprice': '6.5 €', 'volume': '50'}}
Lambicus;Carrer de Tamarit, 107, 08015 Barcelona, Espagne;0;0;0;{'Cheapest beer': {'nHHprice': '4 €', 'volume': '50'}}
Landon Café - Chez Adel;12 Rue du Château Landon, 75010 Paris, France;16;20;0;{'Cheapest beer': {'HHprice': '4.5 €', 'nHHprice': '5.5 €', 'volume': '50'}}
Largo;Largo do Intendente Pina Manique 52, 1100-285 Lisboa, Portugal;0;0;0;{'Cheapest beer': {'nHHprice': '2.2 €', 'volume': '50'}}
Las Fadas;Carrer del Consell de Cent, 275, 08011 Barcelona, Espagne;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Last Call;3988 18th St, San Francisco, CA 94114, USA;11;18;2;{'Cheapest beer': {'HHprice': '2 €', 'nHHprice': '3 €', 'volume': '50'}}
Laterrasse;145 Boulevard Saint-Michel, 75005 Paris, France;1530;22;15;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5 €', 'volume': '50'}, 'Pelforth': {'HHprice': '5 €', 'nHHprice': '5 €', 'volume': '50'}, 'Affligem': {'HHprice': '6 €', 'volume': '50'}, 'Edelweiss Blanche': {'HHprice': '6 €', 'volume': '50'}}
Latin American Club;3286 22nd St, San Francisco, CA 94110, USA;0;0;1;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
Laura;44 Rue Paul Barruel, 75015 Paris, France;16;20;0;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '6 €', 'volume': '50'}, 'Belzebuth Blanche': {'HHprice': '5 €', 'nHHprice': '6.5 €', 'volume': '50'}, 'La Chouffe': {'HHprice': '8 €', 'nHHprice': '8 €', 'volume': '50'}, 'Leffe Blonde': {'HHprice': '7 €', 'nHHprice': '7 €', 'volume': '50'}}
Lavista;Place Jean Jaurès, 34000 Montpellier, France;0;0;1;{'Cheapest beer': {'HHprice': '3 €', 'volume': '50'}}
Le La Fayette;2 Place Henri IV, 92150 Suresnes, France;16;23;0;{'Grimbergen Blanche': {'HHprice': '6 €', 'nHHprice': '8 €', 'volume': '50'}}
Le Lafon;21 Rue Réaumur, 75002 Paris, France;0;0;9;{'Pelforth': {'HHprice': '3.8 €', 'volume': '50'}, 'Edelweiss Blanche': {'HHprice': '5 €', 'volume': '50'}, 'Affligem': {'HHprice': '5.5 €', 'volume': '50'}}
Le Lakanal;2 Avenue René Coty, 75014 Paris, France;15;20;4;{'Cheapest beer': {'HHprice': '5.5 €', 'nHHprice': '8.5 €', 'volume': '50'}, 'Carlsberg': {'HHprice': '5.6 €', 'nHHprice': '8.7 €', 'volume': '46'}, 'La Chouffe': {'HHprice': '6.8 €', 'nHHprice': '9.5 €', 'volume': '50'}, 'Kronenbourg': {'HHprice': '5.7 €', 'nHHprice': '8.8 €', 'volume': '50'}, 'Guinness': {'HHprice': '7.1 €', 'nHHprice': '9.6 €', 'volume': '50'}}
Le Latin Saint Germain;92 Boulevard Saint-Germain, 75005 Paris, France;15;20;1;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '10 €', 'volume': '50'}}
Le Laurier;2 rue Pernety / 24 rue Didot, 75014 Paris, France;0;0;1;{'Heineken': {'nHHprice': '6.6 €', 'volume': '50'}, 'Affligem': {'nHHprice': '7.4 €', 'volume': '50'}}
Le Lelek Café;2 Boulevard de Ménilmontant, 75020 Paris-20E-Arrondissement, France;0;0;1;{'Cheapest beer': {'HHprice': '4.5 €', 'volume': '50'}}
Le Lescot;5 Rue Lassus, 75019 Paris, France;0;0;0;{'Urubu': {'nHHprice': '4.6 €', 'volume': '50'}, 'belzebuth blanche ': {'nHHprice': '5.6 €', 'volume': '50'}, 'Vedett Extra IPA': {'nHHprice': '7 €', 'volume': '50'}, 'goudale': {'nHHprice': '7.4 €', 'volume': '50'}}
Le Liberté;190 Avenue d'Italie, 75013 Paris, France;15;23;1;{'Cheapest beer': {'HHprice': '4.5 €', 'nHHprice': '5.6 €', 'volume': '50'}}
Le Libre Échange;127 Avenue de Clichy, 75017 Paris, France;0;0;2;{'Kronenbourg': {'HHprice': '4.5 €', 'nHHprice': '8 €', 'volume': '50'}}
Le Lido;70 Boulevard Richard Wallace, 92800 Puteaux, France;0;0;0;{'Cheapest beer': {'nHHprice': '5.8 €', 'volume': '50'}}
Le Limousin;42 Rue Cantagrel, 75013 Paris, France;16;22;7;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5.5 €', 'volume': '50'}, 'La Chouffe': {'HHprice': '5.5 €', 'volume': '50'}}
Le Lion D'or;1 Rue des Mauges, 49600 Beaupréau-en-Mauges, France;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Le Lipstick;5 Rue Frochot;17;21;8;{'Saint Omer': {'HHprice': '3.5 €', 'nHHprice': '6.5 €', 'volume': '50'}, 'Corona': {'nHHprice': '6 €', 'volume': '33'}, 'Goose Island IPA': {'nHHprice': '6 €', 'volume': '33'}, 'Camden Pale Ale': {'nHHprice': '7 €', 'volume': '50'}}
Le Lithographe;234 Boulevard Raspail, 75014 Paris, France;0;0;1;{'Cheapest beer': {'HHprice': '4.8 €', 'volume': '50'}}
Le Little;4 Avenue de la République, 75011 Paris, France;16;19;2;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '6 €', 'volume': '50'}}
Le Live Bar;7 Rue des États, 44000 Nantes, France;0;0;1;{'Jupiler': {'nHHprice': '4.9 €', 'volume': '50'}}
Le Living;Avenue René Samuel, 92140 Clamart, France;16;18;0;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '7 €', 'volume': '50'}}
Le Local;130 Rue Oberkampf, 75011 Paris, France;16;21;4;{'Cheapest beer': {'HHprice': '3 €', 'nHHprice': '5 €', 'volume': '50'}, 'La Chouffe': {'HHprice': '6 €', 'nHHprice': '8 €', 'volume': '50'}}
Le Lock Groove;15 Rue Roger, 75014 Paris, France;15;20;14;{'Grolsch': {'HHprice': '4 €', 'nHHprice': '6 €', 'volume': '50'}, 'Maredsous Blonde': {'HHprice': '5 €', 'nHHprice': '7 €', 'volume': '50'}, 'Delirium Tremens': {'HHprice': '5 €', 'nHHprice': '7 €', 'volume': '50'}, 'Barge du Canal IPA': {'HHprice': '5 €', 'nHHprice': '7 €', 'volume': '50'}}
Le Londress;97 Rue du Faubourg Saint-Denis, 75010 Paris, France;0;0;1;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}, 'Grolsch': {'volume': '50'}}
Le Longchamp;5 Rue du Sergent Bauchat, 75012 Paris, France;0;0;0;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
Le Loti;53 Rue Jean-Pierre Timbaud, 75011 Paris, France;16;19;1;{'Cheapest beer': {'HHprice': '3.5 €', 'nHHprice': '5 €', 'volume': '50'}}
Le Louis Blanc;2 Rue Louis Blanc, 44200 Nantes, France;0;0;0;{'Cheapest beer': {'nHHprice': '4 €', 'volume': '50'}}
Le Louis XVI;47 Rue des Mathurins, 75008 Paris, France;0;0;0;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
Le Lounge;2 Rue Malherbe, 14400 Bayeux, France;0;0;0;{'Cheapest beer': {'nHHprice': '5.8 €', 'volume': '50'}}
Le Louvre;Place de la République, 26000 Valence, France;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Le Lupulus (Fermé Definitivement);27 Place nationale, 82000 Montauban, France;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Le Lutece;274 Rue Lecourbe, 75015 Paris, France;0;0;5;{'Cheapest beer': {'nHHprice': '6.5 €', 'volume': '50'}}
Le Lutecia;13 Rue du Maréchal Leclerc, 59220 Denain, France;0;0;0;{'Leffe Blonde': {'nHHprice': '8 €', 'volume': '50'}}
Le Lutetia;61 Rue de Rome, 75008 Paris, France;16;19;0;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '6.4 €', 'volume': '50'}, '1664': {'HHprice': '5.5 €', 'nHHprice': '7.4 €', 'volume': '50'}, 'Grimbergen Blonde': {'HHprice': '5.5 €', 'nHHprice': '7.8 €', 'volume': '50'}, '1664 Blanche': {'HHprice': '5.5 €', 'nHHprice': '7.8 €', 'volume': '50'}}
Le Lutécia;49 Rue Linois, 75015 Paris, France;0;0;0;{'Cheapest beer': {'nHHprice': '8 €', 'volume': '50'}}
Le Lyautey;12 Rue de Wazemmes, 59000 Lille, France;1730;21;1;{'Cheapest beer': {'HHprice': '2 €', 'nHHprice': '4 €', 'volume': '50'}}
Le Léopold;36 Rue Léopold Bellan, 75002 Paris, France;0;0;1;{'Stella Artois': {'nHHprice': '6.5 €', 'volume': '50'}, 'Pietra': {'nHHprice': '8 €', 'volume': '50'}, 'Superbock': {'nHHprice': '4.5 €', 'volume': '33'}, 'Corona': {'nHHprice': '6 €', 'volume': '33'}}
Le Lézard;8 Rue des Fallotiers, 72100 Le Mans, France;0;0;2;{'Cheapest beer': {'nHHprice': '4.6 €', 'volume': '50'}}
LeVoxx;1 Rue d'Algérie, 69001 Lyon, France;0;0;1;{'Cheapest beer': {'nHHprice': '5.8 €', 'volume': '50'}}
Lele;Bergsgatan, 214 22 Malmö, Sweden;0;0;0;{'Cheapest beer': {'nHHprice': '3.3 €', 'volume': '50'}}
Lenouvô Cosmos;24 Rue du Javelot, 75013 Paris-13E-Arrondissement, France;17;20;2;{'Cheapest beer': {'HHprice': '4.2 €', 'nHHprice': '4.5 €', 'volume': '50'}}
Leon De B - Paris 19;183 Boulevard Macdonald, 75019 Paris, France;16;19;0;{'Cheapest beer': {'HHprice': '4.9 €', 'nHHprice': '5.9 €', 'volume': '50'}, 'La cadette': {'nHHprice': '5.9 €', 'volume': '50'}, 'Grisette Blanche': {'nHHprice': '6.5 €', 'volume': '50'}, 'Blonde Leon 1893': {'nHHprice': '6.5 €', 'volume': '50'}}
Les 3 Brasseurs;Place de la Gare, 59800 Lille, France;15;17;1;{'Cheapest beer': {'HHprice': '3.1 €', 'nHHprice': '5.3 €', 'volume': '50'}}
Les 3 Frères Bar Restaurant;98 Boulevard Diderot, 75012 Paris, France;16;22;8;{'1664': {'HHprice': '3.5 €', 'nHHprice': '6 €', 'volume': '50'}, 'Leffe Blonde': {'HHprice': '6 €', 'nHHprice': '8 €', 'volume': '50'}, 'Hoegaarden Wit-Blanche': {'HHprice': '6 €', 'nHHprice': '8 €', 'volume': '50'}, 'Triple Karmeliet': {'HHprice': '7 €', 'nHHprice': '8.6 €', 'volume': '50'}, 'Goose IPA': {'HHprice': '7.5 €', 'nHHprice': '9 €', 'volume': '50'}}
Les 3 Marmites;8 Rue Julien Lacroix, 75020 Paris, France;0;0;1;{'Cheapest beer': {'nHHprice': '4.5 €', 'volume': '50'}}
Les 3 Singes;70 Grand Rue, 68000 Colmar, France;0;0;1;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Les Affranchis;98 Rue de Tolbiac, 75013 Paris-13E-Arrondissement, France;0;0;0;{'Cheapest beer': {'HHprice': '5 €', 'volume': '50'}}
Les Affranchis;98 Rue de Tolbiac, 75013 Paris, France;15;19;0;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '7.5 €', 'volume': '50'}, '1664': {'HHprice': '7 €', 'nHHprice': '7.8 €', 'volume': '50'}}
Les Amateurs;143 Rue Cardinet, 75017 Paris, France;1630;1930;3;{'Pelican Umbrella': {'HHprice': '5.5 €', 'nHHprice': '6.5 €', 'volume': '50'}, 'Mort Subite Blanche': {'HHprice': '6 €', 'nHHprice': '7.5 €', 'volume': '50'}, 'Affligem': {'HHprice': '6 €', 'nHHprice': '8 €', 'volume': '50'}, 'Lagunitas IPA': {'HHprice': '6.5 €', 'nHHprice': '8.5 €', 'volume': '50'}, 'Hapkin': {'HHprice': '6.5 €', 'nHHprice': '8 €', 'volume': '50'}}
Les Amis;98 Rue Jean Jaurès, 94800 Villejuif, France;0;0;1;{'Cheapest beer': {'nHHprice': '5.2 €', 'volume': '50'}}
Les Animals;92 Rue d'Hauteville, 75010 Paris, France;0;0;2;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
Les Anémones;41 Avenue de la République, 75011 Paris, France;15;23;8;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '4 €', 'volume': '50'}, 'Stella Artois': {'HHprice': '4 €', 'nHHprice': '7 €', 'volume': '50'}, 'Leffe Blonde': {'HHprice': '6 €', 'nHHprice': '8 €', 'volume': '50'}, 'Heineken': {'HHprice': '6 €', 'nHHprice': '8 €', 'volume': '50'}, 'blanche ': {'HHprice': '6 €', 'nHHprice': '8 €', 'volume': '50'}, 'La Chouffe': {'HHprice': '7 €', 'nHHprice': '9 €', 'volume': '50'}}
Les Arcades;14 Place Saint-Epvre, 54000 Nancy, France;1730;21;1;{'Cheapest beer': {'HHprice': '6 €', 'nHHprice': '6 €', 'volume': '50'}}
Les Artistes;36 Rue Stanislas, 54000 Nancy, France;0;0;2;{'Cheapest beer': {'nHHprice': '4 €', 'volume': '50'}}
Les Artistes Du Faubourg;223 Rue la Fayette, 75010 Paris, France;16;21;1;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5.5 €', 'volume': '50'}}
Les Associés;50 Boulevard de la Bastille, 75012 Paris, France;15;21;0;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '7 €', 'volume': '50'}}
Les Badauds;1 Avenue de Saint-Cloud, 78000 Versailles, France;1630;20;5;{'Kout': {'HHprice': '4 €', 'nHHprice': '6.5 €', 'volume': '50'}, 'Time out': {'HHprice': '5 €', 'nHHprice': '7 €', 'volume': '50'}, 'After work': {'HHprice': '5.5 €', 'nHHprice': '7.5 €', 'volume': '50'}, 'La blanche': {'HHprice': '6 €', 'nHHprice': '7.5 €', 'volume': '50'}}
Les Bambins;613 Terrasse de l'Arche, 92000 Nanterre, France;16;19;0;{'Cheapest beer': {'HHprice': '5.5 €', 'nHHprice': '8 €', 'volume': '50'}, '1664 Blanche': {'HHprice': '6.5 €', 'nHHprice': '9 €', 'volume': '50'}, 'Grimbergen Blonde': {'HHprice': '6.5 €', 'nHHprice': '9.5 €', 'volume': '50'}, 'Guinness': {'HHprice': '7 €', 'nHHprice': '9.8 €', 'volume': '50'}}
Les Bar'jo;5 Rue de la Poissonnerie, 66000 Perpignan, France;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Les Batignolles;49 Avenue Gabriel Péri;0;0;0;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
Les Baux De Paris;71 Rue Mouffetard, 75005 Paris, France;15;19;0;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '7 €', 'volume': '50'}}
Les BerThom Fousseret Lyon;2 Place Ennemond Fousseret, 69005 Lyon, France;16;19;2;{'Cheapest beer': {'HHprice': '4.3 €', 'nHHprice': '5.2 €', 'volume': '50'}, 'La Chouffe': {'HHprice': '5.5 €', 'nHHprice': '7.3 €', 'volume': '50'}}
Les Berthom;5 Rue Boussairolles, 34000 Montpellier, France;17;19;2;{'Cheapest beer': {'HHprice': '4.7 €', 'nHHprice': '4.7 €', 'volume': '50'}}
Les Berthom;24 Rue du Palais, 57000 Metz, France;18;20;0;{'Cheapest beer': {'HHprice': '3 €', 'nHHprice': '4 €', 'volume': '50'}}
Les Berthom;18 Rue des Tonneliers, 67000 Strasbourg, France;18;20;0;{'Cheapest beer': {'HHprice': '3.6 €', 'nHHprice': '5 €', 'volume': '50'}}
Les Berthom;32 Rue Monge, 21000 Dijon, France;18;20;0;{'Cheapest beer': {'HHprice': '3.5 €', 'nHHprice': '5.4 €', 'volume': '50'}}
Les Berthom;5 Rue du Commerce, 37000 Tours, France;18;20;0;{'Cheapest beer': {'HHprice': '2.9 €', 'nHHprice': '5.4 €', 'volume': '50'}}
Les Berthom;15 Rue des Bas Trevois, 10000 Troyes, France;0;0;1;{'Cheapest beer': {'HHprice': '2.9 €', 'volume': '50'}}
Les Berthom;5 Rue Stanislas, 54000 Nancy, France;18;20;3;{'Cheapest beer': {'HHprice': '4.7 €', 'nHHprice': '7 €', 'volume': '50'}, 'La Chouffe': {'HHprice': '4.7 €', 'volume': '50'}, 'Maredsous Blonde': {'HHprice': '4.7 €', 'volume': '50'}}
Les Berthom;35 Boulevard Voltaire, 75011 Paris, France;16;19;5;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '6 €', 'volume': '50'}, 'La Chouffe': {'HHprice': '5.3 €', 'volume': '50'}}
Les Berthom;Cours Honoré d'Estienne d'Orves, 13001 Marseille, France;18;20;1;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5.4 €', 'volume': '50'}}
Les Berthom;45 Cours d'Alsace-et-Lorraine, 33000 Bordeaux, France;0;0;1;{'Cheapest beer': {'nHHprice': '5.4 €', 'volume': '50'}}
Les Berthoms;24 Rue Pizay, 69001 Lyon, France;17;19;6;{'Cheapest beer': {'HHprice': '3.7 €', 'nHHprice': '5.4 €', 'volume': '50'}}
Les Berthoms;Place de l'Étoile, 63000 Clermont-Ferrand, France;18;20;0;{'Cheapest beer': {'HHprice': '3.6 €', 'nHHprice': '5.5 €', 'volume': '50'}}
Les Bières De Kopin;76 Avenue de Gascogne, 31490 Léguevin, France;0;0;1;{'Carling': {'nHHprice': '5.4 €', 'volume': '50'}, 'Basqueland': {'nHHprice': '5 €', 'volume': '25'}}
Les Blouses Blanches;186 Rue du Faubourg Saint-Antoine, 75012 Paris, France;15;1;9;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5 €', 'volume': '50'}, 'Bavik Pils': {'HHprice': '5 €', 'nHHprice': '5 €', 'volume': '25'}, 'Licher Weizen': {'HHprice': '5 €', 'nHHprice': '5 €', 'volume': '25'}}
Les Brasseurs;Boulevard Anspach 77, 1000 Bruxelles, Belgique;0;0;1;{'Cheapest beer': {'nHHprice': '4 €', 'volume': '50'}}
Les Capucins;5 Place des Capucins, 69001 Lyon, France;16;19;1;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '4 €', 'volume': '50'}}
Les Caractères;25 Rue des Grands Augustins, 75006 Paris, France;17;20;4;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5 €', 'volume': '50'}}
Les Cariatides;3 Rue de Palestro, 75002 Paris, France;17;21;2;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '6 €', 'volume': '50'}}
Les Cascades;80 Rue des Cascades, 75020 Paris, France;14;20;3;{'Cheapest beer': {'HHprice': '3.5 €', 'nHHprice': '4.4 €', 'volume': '50'}, 'Kronenbourg Tigre Bock': {'HHprice': '3.5 €', 'volume': '50'}}
Les Caves Alliées;44 Rue Grégoire de Tours, 75006 Paris, France;14;19;2;{'Meteor': {'HHprice': '4.5 €', 'nHHprice': '6 €', 'volume': '50'}, 'Mordue (cidre) ': {'HHprice': '4.5 €', 'nHHprice': '6 €', 'volume': '50'}}
Les Caves Populaires;22 Rue des Dames, 75017 Paris, France;16;19;4;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5.2 €', 'volume': '50'}}
